F11 EXCHANGE RATES ,,,,,,,,,,,,,,,
Title,A$1=JPY,A$1=USD,A$1=EUR,A$1=KRW,A$1=NZD,A$1=CNY,A$1=GBP,A$1=TWD,A$1=SGD,A$1=IDR,A$1=HKD,A$1=MYR,A$1=SDR,Trade-weighted Index May 1970 = 100,
1990/07/31,116.56,0.7901,,565,1.3355,3.7309,0.4275,21.47,1.4311,1461,6.1343,2.1337,0.5822,60.4,
1990/08/31,117.83,0.8162,,583.09,1.3182,3.8542,0.4265,22.28,1.4412,1517,6.3431,2.1935,0.5898,61.4,
1990/09/30,114.05,0.8265,,589.29,1.3417,3.9028,0.4412,22.56,1.4568,1541,6.4153,2.2318,0.5939,61.6,
1990/10/31,101.6,0.7847,,560.12,1.2729,3.7054,0.4021,21.4,1.3387,1469,6.1132,2.1191,0.548,57.2,
1990/11/30,102.68,0.7745,,552.3,1.2678,4.0445,0.3983,21.12,1.3314,1459,6.0392,2.0939,0.5378,56.9,
1990/12/31,104.34,0.7733,,553.99,1.3134,4.0382,0.4031,20.96,1.3452,1470,6.0317,2.0879,0.5472,57.3,
1991/01/31,102.94,0.7849,,564.34,1.308,4.0988,0.4002,21.28,1.3588,1501,6.1148,2.1181,0.5475,57.5,
1991/02/28,103.65,0.7851,,568.73,1.3105,4.0999,0.4087,21.32,1.3555,1507,6.1173,2.1327,0.5531,57.9,
1991/03/31,108.4,0.7752,,562.41,1.3202,4.0482,0.4467,21.21,1.3926,1498,6.0427,2.1543,0.5719,59.7,
1991/04/30,107.35,0.7817,,566.81,1.3326,4.1332,0.4613,21.4,1.3842,1516,6.094,2.1567,0.5892,60.2,
1991/05/31,104.91,0.7609,,550.13,1.3036,4.0599,0.4445,20.69,1.3428,1482,5.8844,2.0999,0.5656,58.5,
1991/06/30,106.19,0.7681,,556.57,1.3303,4.1136,0.4711,20.84,1.3576,1500,5.9497,2.1372,0.5825,59.7,
1991/07/31,107.12,0.7775,,564.54,1.3612,4.1574,0.4618,20.92,1.3579,1523,6.0334,2.1672,0.5827,60.1,
1991/08/31,107.44,0.7848,,575.89,1.367,4.2166,0.4656,20.95,1.3491,1541,6.0907,2.1861,0.5864,60.5,
1991/09/30,106.25,0.7995,,592.83,1.4039,4.2985,0.4576,21.27,1.35,1573,6.1917,2.1918,0.5886,60.6,
1991/10/31,102.62,0.7837,,587.93,1.4047,4.217,0.4498,20.64,1.3241,1549,6.0874,2.1524,0.5737,59.3,
1991/11/30,102.05,0.7848,,592.13,1.3959,4.2364,0.4444,20.23,1.3063,1557,6.0899,2.1598,0.5655,59,
1991/12/31,95.2,0.7598,,578.06,1.4078,4.1289,0.4063,19.56,1.2373,1514,5.9112,2.0716,0.5313,55.9,
1992/01/31,94.23,0.7498,,571.35,1.387,4.0902,0.4205,18.76,1.2267,1503,5.8207,1.9712,0.5359,55.8,
1992/02/29,97.51,0.7546,,579.38,1.3798,4.1271,0.4283,18.94,1.2402,1516,5.8568,1.9532,0.546,56.8,
1992/03/31,102.3,0.7684,,595.59,1.4032,4.2012,0.4432,19.6,1.2748,1550,5.9466,1.9859,0.5602,58.6,
1992/04/30,101.45,0.7593,,591.34,1.4142,4.1838,0.4294,19.22,1.2569,1535,5.8891,1.9203,0.5536,57.9,
1992/05/31,97.29,0.7589,,594.45,1.4172,4.1672,0.4154,18.93,1.2398,1539,5.8796,1.906,0.5471,56.9,
1992/06/30,94.05,0.7488,,591.7,1.3752,4.09,0.3945,18.47,1.2112,1522,5.7893,1.8757,0.5213,55.2,
1992/07/31,94.69,0.7442,,586.5,1.3658,4.0336,0.387,18.56,1.2,1515,5.7568,1.8624,0.5166,54.7,
1992/08/31,88,0.7134,,561.87,1.3224,3.8569,0.3599,17.93,1.1405,1451,5.5141,1.7781,0.4825,51.6,
1992/09/30,85.29,0.714,,562.49,1.3316,3.9271,0.3984,17.99,1.1374,1455,5.5181,1.7825,0.4875,51.7,
1992/10/31,85.64,0.6954,,544.15,1.3203,3.8612,0.4467,17.64,1.1255,1426,5.3758,1.7452,0.4946,51.9,
1992/11/30,85.08,0.6823,,535.67,1.3282,3.9026,0.4512,17.36,1.1171,1405,5.2807,1.7296,0.4945,51.8,
1992/12/31,85.81,0.688,,541.18,1.3385,3.9572,0.4549,17.48,1.1307,1419,5.3252,1.7966,0.4997,52.4,
1993/01/31,84.42,0.6786,,538.77,1.3133,3.9189,0.4456,17.3,1.1143,1401,5.2483,1.7805,0.4889,51.6,
1993/02/28,81.92,0.6957,,553.53,1.3274,3.9935,0.4874,18.07,1.1441,1437,5.3803,1.8323,0.5036,52.7,
1993/03/31,81.51,0.7058,,560.65,1.3242,4.0365,0.4725,18.46,1.1579,1462,5.4567,1.8312,0.5085,52.9,
1993/04/30,79.06,0.7116,,566.47,1.31,4.0621,0.453,18.41,1.1496,1476,5.5009,1.8281,0.501,52.3,
1993/05/31,72.6,0.6769,,542.98,1.2505,3.878,0.4345,17.65,1.0876,1407,5.2279,1.7317,0.4738,49.4,
1993/06/30,71.54,0.6722,,540.35,1.2478,3.8727,0.4453,17.78,1.0919,1404,5.2096,1.737,0.4818,49.5,
1993/07/31,72.41,0.6834,,551.13,1.2394,3.9372,0.4609,18.42,1.1054,1432,5.3003,1.7529,0.4907,50.9,
1993/08/31,69.93,0.6708,,542.17,1.2137,3.8828,0.4494,18.06,1.077,1410,5.1979,1.7092,0.4769,49.3,
1993/09/30,67.85,0.6453,,523.37,1.1739,3.7342,0.4271,17.39,1.0244,1360,4.993,1.6455,0.4546,47.3,
1993/10/31,72.17,0.6661,,538.18,1.2026,3.8546,0.4476,17.88,1.0564,1402,5.1486,1.7036,0.4789,49.4,
1993/11/30,71.77,0.6586,,532.05,1.2076,3.8232,0.4423,17.74,1.0544,1387,5.0887,1.6854,0.4763,49.1,
1993/12/31,75.8,0.6711,,541.95,1.2095,3.8924,0.4575,18.05,1.1278,1416,5.1838,1.814,0.4921,50.8,
1994/01/31,78.11,0.7112,,574.9,1.2499,6.1874,0.4757,18.8,1.135,1509,5.4928,1.9633,0.5146,54,
1994/02/28,74.67,0.7178,,580.09,1.244,6.248,0.4825,19,1.1363,1533,5.5479,1.9582,0.5143,53.6,
1994/03/31,72.04,0.7008,,565.72,1.2445,6.1026,0.4728,18.47,1.0997,1503,5.4148,1.876,0.4972,52.1,
1994/04/30,72.2,0.7124,,575.37,1.2353,6.1888,0.4707,18.81,1.1078,1532,5.5035,1.9114,0.5035,52.6,
1994/05/31,76.85,0.7361,,593.48,1.2396,6.3744,0.4879,19.94,1.1281,1586,5.6875,1.8983,0.5201,54.6,
1994/06/30,72.2,0.7291,,586.96,1.2258,6.3086,0.4721,19.56,1.1114,1576,5.6352,1.8981,0.5026,53,
1994/07/31,73.86,0.7393,,593.33,1.2279,6.3738,0.4844,19.66,1.1191,1602,5.7118,1.9183,0.5078,53.9,
1994/08/31,73.82,0.7425,,594.33,1.2338,6.357,0.4837,19.43,1.1137,1615,5.738,1.8986,0.5122,53.9,
1994/09/30,72.88,0.7393,,589.92,1.2264,6.3062,0.468,19.34,1.0969,1612,5.7128,1.8963,0.5042,53.4,
1994/10/31,72.25,0.7422,,591.57,1.2037,6.3284,0.4575,19.33,1.0919,1623,5.7355,1.8948,0.4971,53.1,
1994/11/30,75.93,0.7674,,609.43,1.2195,6.53,0.4912,20.15,1.1233,1683,5.9353,1.9622,0.5255,55.5,
1994/12/31,77.56,0.7768,,612.47,1.2105,6.5708,0.4982,20.45,1.1345,1709,6.0114,1.9867,0.5336,56.2,
1995/01/31,74.75,0.7583,,598.6,1.186,6.3988,0.4752,19.94,1.1022,1674,5.8677,1.9409,0.5144,54.5,
1995/02/28,71.75,0.7395,,582.39,1.1659,6.2352,0.4669,19.47,1.0721,1636,5.718,1.888,0.4944,52.9,
1995/03/31,64.92,0.728,,561.98,1.1228,6.1348,0.4534,18.93,1.0333,1615,5.6293,1.8456,0.4677,50.7,
1995/04/30,61.04,0.7299,,556.33,1.0842,6.1386,0.4515,18.55,1.0157,1625,5.6483,1.8009,0.4621,49.6,
1995/05/31,59.45,0.7138,,541.45,1.0734,5.93,0.4449,18.27,0.9923,1596,5.5216,1.759,0.4531,48.5,
1995/06/30,60.08,0.7086,,537.37,1.0621,5.8822,0.4452,18.3,0.9898,1592,5.4833,1.7283,0.4539,48.4,
1995/07/31,65.31,0.7389,,559.31,1.0963,6.1331,0.4611,19.56,1.0304,1667,5.7178,1.8162,0.4753,51,
1995/08/31,73.55,0.7524,,582.85,1.1556,6.2594,0.4861,20.69,1.0707,1705,5.8258,1.8791,0.507,53.9,
1995/09/30,74.22,0.755,,580.03,1.1488,6.2805,0.4777,20.46,1.0726,1718,5.8384,1.8932,0.5024,53.8,
1995/10/31,76.98,0.7566,,579.44,1.1453,6.2911,0.48,20.42,1.0713,1729,5.8504,1.9256,0.5031,54.3,
1995/11/30,75.83,0.7469,,575.15,1.1414,6.2079,0.486,20.4,1.0548,1714,5.7774,1.899,0.502,53.8,
1995/12/31,76.66,0.745,,577.52,1.14,6.1968,0.4814,20.33,1.0538,1719,5.7609,1.8928,0.5009,53.9,
1996/01/31,79.88,0.7447,,585.52,1.1107,6.192,0.4943,20.46,1.0572,1728,5.7589,1.9064,0.5121,54.7,
1996/02/29,79.85,0.7635,,598.2,1.1343,6.3529,0.4982,21,1.0779,1781,5.9029,1.9441,0.5182,55.5,
1996/03/31,83,0.7793,,610,1.1472,6.4959,0.5106,21.24,1.0971,1827,6.0262,1.9769,0.5345,56.8,
1996/04/30,81.88,0.7854,,611.55,1.1446,6.5429,0.5206,21.34,1.1041,1834,6.0747,1.957,0.5404,57.1,
1996/05/31,86.36,0.7983,,629.74,1.175,6.6469,0.5207,22.13,1.126,1862,6.1767,1.996,0.5519,58.7,
1996/06/30,86.48,0.789,,640.12,1.1552,6.5653,0.5099,21.72,1.1123,1835,6.107,1.9686,0.5476,58.1,
1996/07/31,83.05,0.7731,,628.38,1.1221,6.4252,0.4964,21.28,1.0928,1819,5.9795,1.928,0.529,56.5,
1996/08/31,85.7,0.7909,,648.26,1.1429,6.5695,0.5077,21.73,1.113,1853,6.1153,1.9723,0.542,57.9,
1996/09/30,88.09,0.7924,,653.57,1.1326,6.5783,0.507,21.78,1.1153,1841,6.1279,1.9864,0.5494,58.5,
1996/10/31,90.1,0.7919,,656.33,1.1204,6.5733,0.4849,21.81,1.1162,1844,6.1231,2.0014,0.5482,58.6,
1996/11/30,92.02,0.8107,,671.75,1.1426,6.7294,0.4828,22.29,1.137,1900,6.2686,2.0478,0.5598,59.9,
1996/12/31,92.51,0.7965,,672.92,1.1255,6.6095,0.471,21.9,1.1147,1882,6.1617,2.0133,0.5548,59.4,
1997/01/31,92.94,0.762,,658.94,1.1079,6.3199,0.4733,20.91,1.0734,1813,5.9051,1.8949,0.5484,58.1,
1997/02/28,93.42,0.7758,,670.56,1.1232,6.4351,0.4768,21.33,1.1052,1860,6.0074,1.927,0.5586,59.3,
1997/03/31,97.33,0.7865,,702.58,1.1321,6.5253,0.4818,21.67,1.1383,1889,6.0952,1.9497,0.5703,60.5,
1997/04/30,99.16,0.7811,,697.05,1.1262,6.4791,0.4789,21.61,1.1284,1901,6.0504,1.9613,0.5727,60.7,
1997/05/31,88.58,0.7613,,679.04,1.1056,6.3128,0.4644,21.23,1.088,1854,5.8978,1.912,0.5474,58,
1997/06/30,85.2,0.7455,,661.74,1.0996,6.1807,0.4482,20.73,1.0662,1812,5.7758,1.8816,0.5348,56.7,
1997/07/31,87.89,0.7452,,663.94,1.1477,6.1778,0.4551,21.31,1.0949,1941,5.7719,1.9636,0.5503,58.3,
1997/08/31,87.5,0.7344,,662.54,1.1455,6.0871,0.4541,21.1,1.1148,2196,5.689,2.1536,0.5402,58.2,
1997/09/30,87.17,0.7198,,658.26,1.1272,5.9635,0.4467,20.59,1.1042,2360,5.5702,2.3289,0.5268,57.7,
1997/10/31,84.61,0.7036,,678.45,1.1277,5.8283,0.4221,21.78,1.1165,2579,5.4402,2.4204,0.5105,57.1,
1997/11/30,86.75,0.6803,,793.4,1.104,5.633,0.4059,21.82,1.0832,2483,5.2593,2.3811,0.4988,57,
1997/12/31,84.79,0.6527,,1088.7,1.1219,5.4042,0.3937,21.26,1.0962,3492,5.0576,2.5364,0.4833,58.1,
1998/01/31,85.3,0.6693,,1051.14,1.156,5.5408,0.4094,22.76,1.1582,8366,5.1787,2.9349,0.4948,61.9,
1998/02/28,85.85,0.6745,,1103.48,1.1619,5.5842,0.4105,21.6,1.089,5936,5.2235,2.4653,0.5015,60.6,
1998/03/31,87.87,0.6634,,921.13,1.1979,5.4924,0.3955,21.77,1.0669,5672,5.1404,2.4164,0.495,59.6,
1998/04/30,85.82,0.6499,,872.17,1.1712,5.3799,0.3889,21.44,1.0304,5232,5.0341,2.4339,0.4829,58,
1998/05/31,86.44,0.6236,,878.65,1.1671,5.1631,0.3835,21.21,1.0439,6969,4.832,2.4169,0.4645,57.5,
1998/06/30,86.16,0.6135,,843.72,1.1931,5.0797,0.3681,21.15,1.0477,9126,4.7538,2.5614,0.4617,57.9,
1998/07/31,87.89,0.6113,,749.76,1.1861,5.0615,0.3734,21,1.0554,8069,4.736,2.5277,0.4577,57.3,
1998/08/31,80.69,0.5691,,773.12,1.1453,4.7121,0.3401,19.82,1.0131,6260,4.4084,2.3891,0.428,53.4,
1998/09/30,80.57,0.5945,,825.46,1.185,4.9214,0.3482,20.46,1.0004,6414,4.607,2.2591,0.4321,54.5,
1998/10/31,72.34,0.6263,,822.74,1.1804,5.1843,0.3728,20.35,1.0166,4776,4.8518,2.3799,0.4444,54.2,
1998/11/30,78.2,0.6323,,789.11,1.1975,5.2343,0.3828,20.5,1.046,4726,4.8961,2.4027,0.4573,55.6,
1998/12/31,70.51,0.6139,,730.85,1.1634,5.0823,0.3686,19.77,1.019,4868,4.7559,2.3328,0.437,53,
1999/01/31,73.04,0.6286,0.5506,738.98,1.1701,5.2034,0.3819,20.32,1.0628,5595,4.871,2.3887,0.4515,54.8,
1999/02/28,75.16,0.6225,0.5664,762.25,1.183,5.1536,0.3887,20.55,1.0747,5455,4.8234,2.3655,0.4562,55.4,
1999/03/31,75.62,0.6293,0.5865,771.46,1.1822,5.2106,0.3905,20.86,1.0892,5491,4.8769,2.3913,0.4644,56.1,
1999/04/30,78.62,0.6598,0.6209,783.35,1.1805,5.4627,0.4096,21.58,1.1238,5460,5.114,2.5072,0.4877,58.3,
1999/05/31,78.86,0.6491,0.6203,769.7,1.2121,5.3736,0.4049,21.25,1.1213,5277,5.0338,2.4666,0.4827,58,
1999/06/30,79.66,0.6596,0.6379,763.72,1.2466,5.4606,0.4188,21.28,1.1224,4439,5.1176,2.5065,0.4932,58.4,
1999/07/31,75.09,0.652,0.6074,787.22,1.232,5.3968,0.4036,20.99,1.0993,4483,5.0606,2.4776,0.4787,57.1,
1999/08/31,70.68,0.6379,0.6071,755.31,1.2348,5.28,0.4005,20.31,1.0742,4854,4.9534,2.424,0.4687,56,
1999/09/30,69.47,0.6536,0.614,795.1,1.261,5.4104,0.3975,20.77,1.1116,5441,5.0772,2.4837,0.4726,57,
1999/10/31,67.68,0.6446,0.612,773.58,1.2602,5.3357,0.3932,20.46,1.0756,4432,5.0089,2.4495,0.4658,55.7,
1999/11/30,64.92,0.6376,0.6311,739.23,1.2448,5.2784,0.3974,20.19,1.0739,4782,4.9545,2.4229,0.465,55.3,
1999/12/31,66.94,0.6538,0.6486,740.62,1.2549,5.4131,0.4048,20.5,1.0892,4585,5.0826,2.4844,0.4773,56.4,
2000/01/31,68.2,0.6382,0.6509,718.77,1.2901,5.2831,0.3938,19.61,1.0869,4744,4.9653,2.4252,0.4713,56,
2000/02/29,67.72,0.6143,0.6347,695.23,1.2635,5.0855,0.3846,18.88,1.0538,4597,4.7808,2.3343,0.4588,54.5,
2000/03/31,63.77,0.6055,0.6317,669.86,1.2198,5.0128,0.3799,18.46,1.0411,4611,4.7147,2.3009,0.4506,53.1,
2000/04/30,62.91,0.5909,0.6483,655.4,1.2069,4.8925,0.3758,18.09,1.0076,4698,4.6026,2.2454,0.4463,52.5,
2000/05/31,61.16,0.5735,0.6161,647.4,1.2486,4.747,0.3829,17.65,0.9931,4944,4.469,2.1793,0.4333,51.4,
2000/06/30,63.19,0.5986,0.6282,667.56,1.278,4.9552,0.3941,18.44,1.0351,5229,4.6662,2.2747,0.4481,53.3,
2000/07/31,63.65,0.5822,0.6306,650.2,1.2804,4.8203,0.3869,18.08,1.0091,5228,4.5401,2.2124,0.4429,52.7,
2000/08/31,61.2,0.5748,0.643,637.8,1.334,4.7587,0.3948,17.86,0.9893,4808,4.4826,2.1842,0.4406,52.2,
2000/09/30,58.59,0.5433,0.6161,605.59,1.3355,4.4985,0.3712,17.02,0.9456,4776,4.2365,2.0645,0.4181,49.9,
2000/10/31,56.11,0.5148,0.6123,587.62,1.2993,4.2615,0.355,16.68,0.9042,4847,4.0152,1.9562,0.4017,48.2,
2000/11/30,58.13,0.5227,0.6089,634.01,1.2913,4.3266,0.3681,17.26,0.9189,4980,4.077,1.9863,0.4086,49.2,
2000/12/31,63.57,0.554,0.5963,697.76,1.2588,4.5861,0.3715,18.37,0.9593,5327,4.3209,2.1052,0.4258,51.6,
2001/01/31,63.71,0.5466,0.5898,690.9,1.2437,4.5251,0.3739,17.69,0.953,5163,4.2629,2.0771,0.4222,51.1,
2001/02/28,61.09,0.525,0.5724,656.33,1.2226,4.346,0.3645,17,0.9144,5165,4.0948,1.995,0.4067,49.3,
2001/03/31,60.96,0.489,0.5559,650.69,1.2119,4.0479,0.3425,16.04,0.8812,5093,3.8137,1.8582,0.3867,47.4,
2001/04/30,63.02,0.5088,0.5705,671.74,1.2359,4.2115,0.3543,16.74,0.9253,6014,3.9682,1.9334,0.4012,49.2,
2001/05/31,60.77,0.51,0.5988,657.39,1.2322,4.2216,0.3583,17.3,0.9213,5689,3.9779,1.938,0.4058,49.3,
2001/06/30,62.94,0.5075,0.6002,660.23,1.2546,4.2006,0.3603,17.48,0.924,5791,3.9582,1.9285,0.4076,49.7,
2001/07/31,62.92,0.5041,0.5759,656.59,1.228,4.1723,0.3529,17.51,0.9083,4721,3.9317,1.9156,0.4008,48.8,
2001/08/31,63.48,0.5342,0.5815,685.11,1.2072,4.4214,0.366,18.46,0.9292,4766,4.1666,2.03,0.4167,50.4,
2001/09/30,58.69,0.4923,0.5383,644.32,1.2117,4.0747,0.3345,17,0.8681,4768,3.8397,1.8707,0.3817,47,
2001/10/31,61.6,0.5053,0.557,654.36,1.2211,4.1823,0.3477,17.44,0.9215,5283,3.9413,1.9201,0.3947,48.7,
2001/11/30,64.48,0.52,0.5863,657.28,1.256,4.3042,0.3653,17.92,0.9521,5439,4.0544,1.976,0.4113,50.4,
2001/12/31,67.04,0.5106,0.5764,672.97,1.2283,4.226,0.3518,17.87,0.9454,5310,3.9815,1.9403,0.4068,50.2,
2002/01/31,67.42,0.5078,0.5887,663.39,1.2245,4.2028,0.3589,17.75,0.9295,5245,3.9605,1.9296,0.4082,50.2,
2002/02/28,69.13,0.5164,0.5977,684.75,1.2289,4.274,0.364,18.13,0.9475,5262,4.0276,1.9623,0.4162,51.1,
2002/03/31,70.53,0.5316,0.6086,704.37,1.2087,4.4002,0.3727,18.61,0.9795,5133,4.1463,2.0201,0.4258,52.2,
2002/04/30,69.09,0.5397,0.5975,698.37,1.2036,4.4673,0.3704,18.74,0.9767,5030,4.2093,2.0509,0.425,52.1,
2002/05/31,70.27,0.5674,0.6047,694.1,1.1777,4.6961,0.3871,19.34,1.0122,4987,4.4256,2.1561,0.4399,53.5,
2002/06/30,67.48,0.5648,0.5715,678.89,1.1574,4.6749,0.37,18.95,0.9966,4931,4.4054,2.1462,0.4277,52.3,
2002/07/31,65.46,0.5478,0.5569,651.88,1.1631,4.5339,0.3482,18.53,0.9657,4974,4.2727,2.0816,0.4133,50.9,
2002/08/31,65.23,0.5532,0.5617,663.78,1.1758,4.5787,0.3572,18.94,0.9672,4905,4.3149,2.1022,0.4171,51.3,
2002/09/30,66.05,0.5435,0.553,668.07,1.1588,4.4987,0.3476,18.99,0.9654,4898,4.2391,2.0653,0.4123,50.9,
2002/10/31,67.86,0.5534,0.5603,677.69,1.1446,4.5805,0.3547,19.24,0.9771,5112,4.3162,2.1029,0.4193,51.8,
2002/11/30,68.58,0.5608,0.5645,677.5,1.1302,4.6419,0.3615,19.52,0.9886,5034,4.374,2.131,0.4233,52.2,
2002/12/31,67.14,0.5662,0.5403,672.53,1.0762,4.6864,0.3532,19.69,0.9842,5067,4.4157,2.1516,0.418,51.7,
2003/01/31,70.04,0.5884,0.5439,688.49,1.0781,4.8701,0.3558,20.42,1.0224,5222,4.5895,2.2359,0.4286,53.2,
2003/02/28,71.25,0.6054,0.5629,719.46,1.0768,5.0111,0.3834,21.06,1.0518,5389,4.7216,2.3005,0.4408,54.7,
2003/03/31,71.97,0.6036,0.5576,759.21,1.0911,4.9962,0.3828,20.98,1.0652,5374,4.7076,2.2937,0.4429,54.8,
2003/04/30,74.36,0.623,0.5601,756.14,1.1135,5.1566,0.3902,21.72,1.1058,5405,4.8589,2.3674,0.4529,56.1,
2003/05/31,77.18,0.6522,0.5493,786.55,1.1282,5.3983,0.3951,22.64,1.1286,5426,5.0865,2.4784,0.4607,57.7,
2003/06/30,79.99,0.6674,0.584,797.48,1.1454,5.5243,0.4038,23.11,1.175,5526,5.2047,2.5361,0.4761,59.4,
2003/07/31,78.35,0.6529,0.576,770.75,1.1212,5.4042,0.4048,22.46,1.149,5553,5.0921,2.481,0.4666,58.3,
2003/08/31,74.89,0.64,0.5885,753.73,1.1189,5.2973,0.406,21.87,1.1246,5478,4.9916,2.432,0.4668,57.3,
2003/09/30,75.45,0.6801,0.5847,782.32,1.1444,5.6292,0.4071,22.95,1.1756,5713,5.268,2.5844,0.4812,59.1,
2003/10/31,76.84,0.7046,0.6063,833.47,1.1536,5.8318,0.4153,23.92,1.2235,5986,5.4705,2.6775,0.49,61,
2003/11/30,78.9,0.7206,0.6047,867.24,1.1282,5.9646,0.4203,24.66,1.2438,6129,5.597,2.7383,0.5005,62.1,
2003/12/31,80.18,0.75,0.5963,895.88,1.1429,6.2075,0.4211,25.48,1.2762,6353,5.8223,2.85,0.5066,63.5,
2004/01/31,80.99,0.7644,0.6157,899.09,1.1406,6.3269,0.4208,25.52,1.3007,6461,5.9424,2.9047,0.5139,64.5,
2004/02/29,84.43,0.7708,0.6198,907.62,1.1231,6.3799,0.4137,25.72,1.3138,6523,5.9994,2.929,0.5207,65.2,
2004/03/31,79.08,0.7589,0.6203,872.01,1.1476,6.2815,0.414,25.09,1.2738,6514,5.9157,2.8838,0.5145,63.8,
2004/04/30,79.5,0.722,0.6033,848.17,1.158,5.9759,0.4069,24.07,1.2302,6274,5.6316,2.7436,0.5003,62.1,
2004/05/31,78.22,0.7143,0.585,830.5,1.1322,5.9122,0.389,23.86,1.2129,6617,5.5668,2.7143,0.4863,61.1,
2004/06/30,74.82,0.6889,0.5702,794.03,1.097,5.7017,0.3815,23.26,1.1833,6484,5.373,2.6178,0.4694,59.1,
2004/07/31,78.22,0.6986,0.5802,819.28,1.104,5.7822,0.3848,23.87,1.2045,6415,5.4489,2.6547,0.4801,60.2,
2004/08/31,76.85,0.7011,0.5806,808.19,1.0756,5.8028,0.39,23.87,1.2008,6544,5.4684,2.6642,0.4809,60.1,
2004/09/30,79.15,0.7147,0.5794,823.73,1.068,5.9153,0.3968,24.29,1.2081,6558,5.5737,2.7159,0.4867,61,
2004/10/31,79.22,0.7461,0.5857,836.53,1.0948,6.1751,0.4078,24.96,1.2413,6781,5.8046,2.8352,0.4995,62.5,
2004/11/30,80.14,0.7775,0.5858,814.43,1.0886,6.435,0.4113,24.99,1.2758,7011,6.0463,2.9545,0.5076,63.6,
2004/12/31,79.99,0.779,0.5717,806.3,1.0834,6.4474,0.4043,24.73,1.2729,7252,6.0563,2.9602,0.5033,63.2,
2005/01/31,80.17,0.7744,0.5945,795.12,1.0887,6.4093,0.411,24.63,1.2695,7094,6.0397,2.9427,0.5092,63.5,
2005/02/28,82.79,0.7905,0.5961,794.06,1.0887,6.5426,0.4114,24.65,1.2858,7324,6.1656,3.0039,0.5185,64.4,
2005/03/31,82.69,0.7719,0.5973,785.89,1.0898,6.3886,0.4107,24.4,1.2741,7325,6.02,2.9332,0.5116,63.8,
2005/04/30,82.33,0.7811,0.6036,780.28,1.07,6.4648,0.4081,24.53,1.2823,7479,6.0885,2.9682,0.5161,64.1,
2005/05/31,81.81,0.7557,0.6096,762.39,1.0681,6.2546,0.4164,23.69,1.2588,7184,5.8784,2.8717,0.5088,63.2,
2005/06/30,84.14,0.7637,0.6315,784.09,1.0907,6.3208,0.4224,24.11,1.2859,7422,5.9355,2.9021,0.5234,64.5,
2005/07/31,85.19,0.7595,0.6262,778.91,1.1122,6.158,0.4327,24.24,1.2619,7458,5.9044,2.8485,0.5238,64.3,
2005/08/31,83.17,0.7471,0.6121,775.75,1.0846,6.0495,0.4185,24.45,1.259,7826,5.8062,2.8179,0.5117,63.3,
2005/09/30,86.05,0.7615,0.6326,793.41,1.0995,6.1624,0.4324,25.24,1.2865,7779,5.9071,2.8705,0.525,64.7,
2005/10/31,86.62,0.7487,0.6214,780.63,1.0661,6.0535,0.4221,25.17,1.2667,7524,5.8048,2.8262,0.5156,63.9,
2005/11/30,88.33,0.7389,0.6274,764.1,1.0512,5.9705,0.4301,24.74,1.2505,7407,5.7296,2.7919,0.518,63.7,
2005/12/31,85.98,0.7337,0.6175,739.17,1.0706,5.9213,0.4246,24.08,1.2205,7209,5.6887,2.7732,0.5134,62.7,
2006/01/31,88.33,0.751,0.6208,723.44,1.1005,6.0543,0.4245,24.02,1.222,7050,5.8255,2.8166,0.5202,63.4,
2006/02/28,85.91,0.7382,0.6225,715.87,1.1175,5.9299,0.4241,23.95,1.199,6812,5.7275,2.7412,0.515,62.6,
2006/03/31,84.05,0.7159,0.5889,697.36,1.17,5.7397,0.4102,23.23,1.1583,6558,5.5553,2.6388,0.4969,60.8,
2006/04/30,86.16,0.7542,0.602,710.61,1.1907,6.0438,0.4186,24.04,1.1931,6637,5.8482,2.7336,0.5154,62.8,
2006/05/31,85.53,0.7636,0.5932,722.1,1.1885,6.1267,0.4055,24.45,1.2028,7021,5.924,2.7715,0.5112,63.2,
2006/06/30,85.11,0.7433,0.5841,706.21,1.2159,5.9413,0.4049,24.09,1.1802,6898,5.7731,2.7283,0.5066,62.2,
2006/07/31,87.54,0.7658,0.6,731.11,1.236,6.1033,0.4107,25.09,1.2084,6946,5.9523,2.7973,0.5181,63.9,
2006/08/31,89.5,0.7627,0.5947,732.88,1.1701,6.0671,0.4005,25.11,1.1996,6939,5.9316,2.8075,0.5131,63.7,
2006/09/30,88.17,0.748,0.5891,707.05,1.1446,5.9138,0.3991,24.73,1.187,6904,5.8275,2.7553,0.5055,62.6,
2006/10/31,90.39,0.7692,0.6051,725.7,1.1565,6.0598,0.405,25.57,1.2013,7011,5.9811,2.8064,0.519,64,
2006/11/30,91.2,0.785,0.596,730.48,1.1544,6.1528,0.4028,25.49,1.212,7195,6.1037,2.84,0.5212,64.5,
2006/12/31,94.13,0.7913,0.6012,735.63,1.1216,6.1791,0.403,25.79,1.2133,7126,6.1509,2.7945,0.5265,64.9,
2007/01/31,93.84,0.772,0.5957,727.26,1.1211,6.0015,0.3933,25.45,1.1866,7020,6.0269,2.7028,0.5175,63.8,
2007/02/28,93.35,0.788,0.5959,740.92,1.1241,6.0994,0.4013,25.96,1.2067,7231,6.1555,2.7627,0.5235,64.6,
2007/03/31,94.94,0.807,0.6049,759.27,1.131,6.2386,0.4111,26.69,1.224,7368,6.3064,2.7886,0.5333,65.9,
